source_url,title,paragraphs,agreement_codes,primary_pdf,other_pdfs
https://www.state.gov/sweden-24-815,Sweden (24-815) – Defense Cooperation Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 15, 2024 | Defense: Cooperation | Signed at Washington December 5, 2023; entered into force August 15, 2024. | With Annex. | Tags",,https://www.state.gov/wp-content/uploads/2024/10/24-815-Sweden-Defense.pdf,
https://www.state.gov/fiji-24-1004,Fiji (24-1004) – Agreement for Economic and Technical Cooperation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | October 4, 2024 | Foreign Assistance:  Economic and Technical Cooperation | Signed at Suva October 4, 2024; entered into force October 4, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2025/01/24-1004-Fiji-Foreign-Assistance-10.4.2024.pdf,
https://www.state.gov/angola-24-419,Angola (24-419) – Agreement on Employment of Dependents of Official Employees,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | April 19, 2024 | Employment | Signed at Washington April 19, 2024; entered into force April 19, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2024/07/24-419-Angola-Employment-of-Dependents-of-Official-Employees.docx.pdf,
https://www.state.gov/ecuador-24-223,Ecuador (24-223) – Agreement Concerning Counter Illicit Transnational Maritime Activity Operations,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 23, 2024 | Maritime Matters | Signed at Washington September 27, 2023; entered into force February 23, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2024/04/24-223-Ecuador-Maritime-Matters.pdf,
https://www.state.gov/philippines-24-927,Philippines (24-927) – Agreement Regarding the Temporary Hosting of U.S. Special Immigrant Visa Applicants from Afghanistan,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 27, 2024 | Civil Affairs, Emergencies and Defense: Evacuation | Signed at Manila July 29, 2024; entered into force September 27, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2025/01/24-927-Philippines-Civil-Affairs.pdf,
https://www.state.gov/ukraine-24-607,Ukraine (24-607) – Agreement Regarding the Consolidation and Rescheduling of Certain Debts Owed to the United States Government and its Agency,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 7, 2024 | Finance:  Debt Rescheduling | Signed at Kyiv March 28, 2024; entered into force June 7, 2024. | With Annexes. | Tags",,https://www.state.gov/wp-content/uploads/2024/10/24-607-Ukraine-Finance.pdf,
https://www.state.gov/bulgaria-24-722,Bulgaria (24-722) – Agreement on the Exchange of Country-by-Country Reports,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | July 22, 2024 | Taxation:  Country-by-Country Reports | Signed at Sofia May 30, 2024; entered into force July 24, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2024/10/24-722-Bulgaria-Taxation.pdf,
https://www.state.gov/honduras-24-226,"Honduras (24-226) – Extension of the Memorandum of Understanding of March 5, 2019 Concerning Import Restrictions","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 26, 2024 | Cultural Exchanges, Property, and Cooperation: Import Restrictions | Effected by Exchange of Notes at Tegucigalpa January 31 and February 26, 2024; entered into force February 26, 2024. | Extension of agreement of March 5, 2019: | TIAS 19-312 | . | With effect from March 12, 2024. | Tags",19-312,https://www.state.gov/wp-content/uploads/2024/08/Revised-TIAS-24-226-Honduras-Cultural-Exchanges-Import-Restrictions.pdf,
https://www.state.gov/kenya-24-813,Kenya (24-813) – Agreement Regarding the Multinational Security Support Mission to Haiti,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 13, 2024 | Defense:  Assistance | Exchange of Notes at Nairobi June 5 and August 13, 2024; entered into force August 13, 2024. | Tags",,https://www.state.gov/wp-content/uploads/2024/11/24-813-Kenya-Defense-Haiti-MSS-Support.pdf,
https://www.state.gov/netherlands-24-122,Netherlands (24-122) – Amendment to the Memorandum of Understanding for TEP Cooperation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 22, 2024 | Defense: Cooperation | Signed at Washington and The Hague December 14, 2023 and January 22, 2024; entered into force January 22, 2024. | Amendment of agreement of January 26 and February 12, 2004: | TIAS 04-212 | .  Agreement previously amended June 28 and July 5, 2013. | Tags",04-212,https://www.state.gov/wp-content/uploads/2024/08/24-122-Netherlands-Defense-FH-revision.pdf,
https://www.state.gov/micronesia-24-318.1,Micronesia (24-318.1) – 2023 Federal Programs and Services Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 18, 2024 | Regional Issues: Compact of Free Association | Federal Program and Services Agreement. | Signed at Washington September 28, 2023; entered into force March 18, 2024. | With Annexes. | Tags",,https://www.state.gov/wp-content/uploads/2024/06/24-318.1-Micronesia-Compact-Federal-Services-Programs-and-Services-Agreement-with-Annex.pdf,
